#Frame      Pop:0    Pop:1    Pop:2    Pop:3    Pop:4    Pop:5    Pop:6    Pop:7    Pop:8    Pop:9
     319    0.969    0.031    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     320    0.969    0.031    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     321    0.969    0.031    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     322    0.969    0.031    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     323    0.969    0.031    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     324    0.969    0.031    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     325    0.969    0.031    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     326    0.969    0.031    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     327    0.969    0.031    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     328    0.970    0.030    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     329    0.970    0.030    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     330    0.970    0.030    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     331    0.970    0.030    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     332    0.970    0.030    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     333    0.970    0.030    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     334    0.970    0.030    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     335    0.970    0.030    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     336    0.970    0.030    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     337    0.970    0.030    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     338    0.970    0.030    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     339    0.971    0.029    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     340    0.971    0.029    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     341    0.971    0.029    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     342    0.971    0.029    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     343    0.971    0.029    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     344    0.971    0.029    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     345    0.971    0.029    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     346    0.971    0.029    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     347    0.971    0.029    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     348    0.971    0.029    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     349    0.971    0.029    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     350    0.971    0.029    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     351    0.972    0.028    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     352    0.972    0.028    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     353    0.972    0.028    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     354    0.972    0.028    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     355    0.972    0.028    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     356    0.972    0.028    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     357    0.972    0.028    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     358    0.972    0.028    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     359    0.972    0.028    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     360    0.972    0.028    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     361    0.972    0.028    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     362    0.972    0.028    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     363    0.972    0.028    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     364    0.973    0.027    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     365    0.973    0.027    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     366    0.973    0.027    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     367    0.973    0.027    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     368    0.973    0.027    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     369    0.973    0.027    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     370    0.973    0.027    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     371    0.973    0.027    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     372    0.973    0.027    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     373    0.973    0.027    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     374    0.973    0.027    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     375    0.973    0.027    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     376    0.973    0.027    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     377    0.973    0.027    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     378    0.974    0.026    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     379    0.974    0.026    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     380    0.974    0.026    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     381    0.974    0.026    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     382    0.974    0.026    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     383    0.974    0.026    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     384    0.974    0.026    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     385    0.974    0.026    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     386    0.974    0.026    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     387    0.974    0.026    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     388    0.974    0.026    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     389    0.974    0.026    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     390    0.974    0.026    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     391    0.974    0.026    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     392    0.974    0.026    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     393    0.975    0.025    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     394    0.975    0.025    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     395    0.975    0.025    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     396    0.975    0.025    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     397    0.975    0.025    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     398    0.975    0.025    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     399    0.975    0.025    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     400    0.975    0.025    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     401    0.975    0.025    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     402    0.975    0.025    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     403    0.975    0.025    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     404    0.973    0.027    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     405    0.970    0.030    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     406    0.968    0.032    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     407    0.966    0.034    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     408    0.963    0.037    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     409    0.963    0.037    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     410    0.963    0.037    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     411    0.964    0.036    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     412    0.964    0.036    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     413    0.964    0.036    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     414    0.964    0.036    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     415    0.964    0.036    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     416    0.964    0.036    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     417    0.964    0.036    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     418    0.964    0.036    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     419    0.964    0.036    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     420    0.964    0.036    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     421    0.964    0.036    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     422    0.964    0.036    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     423    0.965    0.035    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     424    0.965    0.035    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     425    0.965    0.035    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     426    0.965    0.035    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     427    0.965    0.035    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     428    0.965    0.035    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     429    0.965    0.035    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     430    0.965    0.035    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     431    0.965    0.035    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     432    0.965    0.035    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     433    0.965    0.035    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     434    0.965    0.035    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     435    0.966    0.034    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     436    0.966    0.034    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     437    0.966    0.034    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     438    0.966    0.034    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     439    0.966    0.034    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     440    0.966    0.034    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     441    0.966    0.034    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     442    0.966    0.034    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     443    0.966    0.034    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     444    0.966    0.034    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     445    0.966    0.034    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     446    0.966    0.034    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     447    0.966    0.034    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     448    0.967    0.033    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     449    0.967    0.033    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     450    0.967    0.033    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     451    0.967    0.033    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     452    0.967    0.033    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     453    0.967    0.033    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     454    0.967    0.033    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
     455    0.967    0.033    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
